full_name,county,state,state_abr,population,unemp,health_ins,poverty,SNAP,no_comp,no_internet,home_broad,broad_num,broad_avail,broad_cost,population_bbn,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn
"Tooele County, Utah",Tooele,Utah,UT,72259.0,2.9,7.7,6.7,9.0,6.9,11.5,88.1,6.0,94.8,78.36,58388.0,34.99,7.3897376173186275,14.336267726245119,8.456840446667124,48.85301534561896,94.36178666849352,0.24111118723025277
"Uintah County, Utah",Uintah,Utah,UT,35734.0,4.2,14.7,11.9,10.0,10.7,17.1,82.0,3.0,90.8,69.15,30624.0,34.99,7.0592019331243465,14.018253657262278,8.215060083594567,43.21878428683385,97.34182340647857,0.1314328631138976
"Utah County, Utah",Utah,Utah,UT,636235.0,2.4,8.6,11.2,6.3,2.8,13.3,86.4,9.0,98.4,62.67,514753.0,34.99,6.290174122346057,17.973208509712425,12.043399455661255,77.31481122013858,99.70975788387828,0.6640524678826543
"Wasatch County, Utah",Wasatch,Utah,UT,34091.0,2.7,8.8,7.2,2.4,3.9,9.5,89.6,5.0,89.9,75.12,22364.0,34.99,8.051913790019675,18.018690752995887,10.476122339474156,67.23450053657665,91.04668216776963,0.03322303702378823
"Washington County, Utah",Washington,Utah,UT,177556.0,3.0,14.0,12.4,8.4,7.3,14.4,84.9,8.0,91.5,59.38,138175.0,34.99,6.025525601592184,14.623311018635787,10.312820698389725,70.77229752125928,98.87411615704723,0.2119775646824679
"Wayne County, Utah",Wayne,Utah,UT,2711.0,5.5,18.7,8.5,8.2,12.9,20.0,76.5,1.0,89.5,57.49,2787.0,34.99,1.6419088625762468,7.248295658414065,3.393613204162181,25.72961966271977,89.24327233584499,0.5127377108001435
"Weber County, Utah",Weber,Utah,UT,260213.0,3.0,9.3,11.3,9.6,7.3,15.1,84.5,3.0,96.0,58.99,237862.0,34.99,4.122104413483448,13.20810806265818,7.200511220791888,90.79283954561888,96.88114537000445,0.0588408404873414
"Addison County, Vermont",Addison,Vermont,VT,36777.0,2.3,4.3,7.7,10.1,11.4,18.5,80.5,2.0,58.6,65.32,32598.0,48.79,5.118872323455427,13.291183508190686,7.035861095772747,24.26150131909933,93.08218295600956,0.6781704399042886
"Bennington County, Vermont",Bennington,Vermont,VT,35470.0,2.9,4.2,11.3,14.6,11.6,20.1,78.7,6.0,88.6,69.98,36936.0,54.9,2.5820879358891053,10.541856183669049,5.3467348927875245,81.62183560753738,97.18282975958417,0.20819796404591726
"Caledonia County, Vermont",Caledonia,Vermont,VT,29993.0,3.0,5.2,12.3,15.3,15.1,25.5,73.4,3.0,99.5,125.23,29247.0,69.99,2.279208123910144,10.234964269839642,4.2212876534345405,45.76428146476562,84.73115191301672,0.45389270694430195
"Chittenden County, Vermont",Chittenden,Vermont,VT,163774.0,1.8,3.3,11.8,9.4,7.1,14.2,85.4,3.0,94.9,62.98,158763.0,48.79,3.4427353980461435,12.174694355737799,5.351864099317852,79.07369739800833,98.16725559481745,0.4906810780849443
"Essex County, Vermont",Essex,Vermont,VT,6163.0,3.2,4.6,14.6,16.2,22.1,29.2,68.8,3.0,62.2,72.97,3569.0,69.99,1.669935556178201,9.617539927150462,3.669935556178201,46.77689829083777,68.5295601008686,0.3507985430092463
"Franklin County, Vermont",Franklin,Vermont,VT,49402.0,2.3,3.4,7.7,13.2,13.4,19.1,80.1,2.0,70.6,63.31,45776.0,48.79,2.7134961551904935,10.45565361761622,4.4251791331702215,52.41570342537575,88.21214173365956,0.6107567284166375
"Grand Isle County, Vermont",Grand Isle,Vermont,VT,7235.0,2.9,3.1,7.6,7.7,8.7,15.5,83.5,3.0,55.5,70.0,6970.0,79.99,2.462984218077475,10.462984218077475,4.1087517934002875,24.256368723098994,67.72998565279771,0.46944045911047344
"Lamoille County, Vermont",Lamoille,Vermont,VT,25362.0,3.1,5.8,14.5,12.7,8.8,18.0,81.0,3.0,99.4,66.99,23547.0,48.79,2.9096275534038307,11.535354822270353,4.909627553403831,33.7387641737801,90.65159043614898,0.5781203550346116
"Orange County, Vermont",Orange,Vermont,VT,28892.0,2.4,4.6,10.8,11.9,13.6,21.1,77.1,4.0,79.3,60.48,27621.0,59.99,3.623619709641215,11.487781036168132,5.05162738496072,52.56729915643894,78.08037362876073,0.6457043553817746
"Orleans County, Vermont",Orleans,Vermont,VT,27037.0,4.2,4.2,14.0,15.7,18.6,25.4,73.3,6.0,65.6,60.97,27402.0,48.79,2.4036201737099474,9.471388949711699,4.386687103131158,49.82167651996203,84.4971899861324,0.6259397124297497
"Rutland County, Vermont",Rutland,Vermont,VT,58191.0,2.8,4.9,10.7,11.3,12.7,21.6,78.0,2.0,58.0,63.48,62713.0,54.9,3.6011193851354584,11.599349417186229,4.990799355795448,65.2498866263773,95.49624479772933,0.6573916093951812
"Washington County, Vermont",Washington,Vermont,VT,58409.0,2.3,3.1,11.4,11.9,12.1,18.7,80.8,5.0,100.0,57.49,60531.0,48.79,3.898746097041186,13.032413143678447,5.551601658654242,37.36975186268193,92.51467842923462,0.5106143959293584
"Windham County, Vermont",Windham,Vermont,VT,42222.0,2.6,4.9,13.4,15.8,10.8,24.3,74.7,6.0,78.6,63.48,42091.0,48.79,3.3893231332113753,10.210139934902948,4.950060583022498,55.342111377729196,91.30419804708845,0.4900810149438122
"Windsor County, Vermont",Windsor,Vermont,VT,55062.0,2.1,4.7,10.0,11.6,10.6,18.0,81.4,5.0,100.0,74.99,57126.0,66.95,4.052322935265903,12.231470783881244,5.336554283513637,56.93820747120401,95.87742884150829,0.7382802926863424
"Accomack County, Virginia",Accomack,Virginia,VA,32316.0,3.5,16.8,19.9,14.3,20.8,35.6,63.8,4.0,27.1,70.0,28826.0,59.99,3.506487199056408,10.83161035176577,4.646118087837369,41.92087143550962,62.29456046624575,0.9269409560813154
"Albemarle County, Virginia",Albemarle,Virginia,VA,109330.0,2.5,7.3,9.8,4.5,7.1,14.8,84.6,3.0,100.0,61.99,91115.0,65.0,3.3603797398891513,10.033979037480107,6.212478735663722,53.34911309883114,90.13762827196403,0.3828129287164572
"Alleghany County, Virginia",Alleghany,Virginia,VA,14860.0,3.4,7.0,20.2,13.5,20.8,32.1,67.2,3.0,42.0,62.5,21834.0,44.95,2.9999999999999996,8.656270037556107,4.9704131171567285,41.68850783182193,96.37959146285608,0.02958688284327196
"Amelia County, Virginia",Amelia,Virginia,VA,13145.0,3.2,11.2,13.4,10.6,14.2,24.7,75.1,3.0,98.7,79.99,12171.0,66.95,3.715389039520171,10.857694519760086,5.715389039520171,11.213081916029907,66.70380412455837,0.14230548023991454
"Amherst County, Virginia",Amherst,Virginia,VA,31605.0,3.2,10.3,13.9,9.4,21.7,34.1,65.1,4.0,81.0,63.74,31627.0,60.0,3.957062003983938,11.914124007967875,5.622664179340437,24.914524298858574,94.71805735605655,0.4816138109842856
"Appomattox County, Virginia",Appomattox,Virginia,VA,15911.0,3.5,8.2,13.5,15.0,22.9,33.9,65.5,3.0,66.2,58.32,11176.0,65.0,5.473067287043665,13.473067287043664,7.648711524695777,8.411756442376522,79.08196134574088,0.17564423765211168
"Arlington County, Virginia",Arlington,Virginia,VA,236842.0,1.9,6.6,7.2,3.3,4.9,9.3,90.3,6.0,69.4,61.64,208058.0,39.99,4.95506541445174,12.089566370915803,5.95506541445174,130.92119514750695,99.4930307894914,0.16486268252122005
"Augusta County, Virginia",Augusta,Virginia,VA,75558.0,2.4,8.9,9.2,7.5,15.8,27.0,72.4,0.0,0.0,,46990.0,44.95,4.145988508193232,12.118620983187911,5.119685039370078,23.937235794849972,98.80774632900616,0.9999999999999999
"Bath County, Virginia",Bath,Virginia,VA,4147.0,2.5,15.3,11.3,9.4,20.8,34.6,62.9,3.0,30.2,65.0,4523.0,54.0,6.3787309307981435,12.71700198982976,8.040459871766526,10.78517134645147,80.3342913995136,1.0
"Bedford County, Virginia",Bedford,Virginia,VA,78997.0,2.9,8.1,9.1,6.8,15.0,24.3,74.6,5.0,99.3,69.74,67348.0,59.95,4.360753103284432,12.549370434162853,6.524692641206865,37.50216710221535,80.86363366395437,0.25550870107501333
"Bland County, Virginia",Bland,Virginia,VA,6280.0,2.8,8.5,8.4,10.1,18.7,26.9,71.9,3.0,98.7,67.74,6754.0,40.0,3.598608232158721,11.503997631033464,5.346609416641989,8.698366893692626,99.7690257625111,0.9053893988747408
"Botetourt County, Virginia",Botetourt,Virginia,VA,33419.0,2.5,4.9,8.0,4.3,12.7,23.0,76.1,2.0,98.3,60.24,29154.0,44.95,4.210708650613981,11.230157096796322,4.964464567469301,49.85248096316114,76.61370652397612,0.5335459971187487
"Brunswick County, Virginia",Brunswick,Virginia,VA,16231.0,4.7,8.3,21.4,22.5,23.9,36.9,62.5,1.0,63.6,68.75,17493.0,65.0,2.505973818098668,8.485622820556793,3.0109186531755565,20.024432058537702,25.719487795118045,0.3913565426170468
"Buchanan County, Virginia",Buchanan,Virginia,VA,21004.0,5.6,13.6,27.7,19.9,31.2,39.1,59.7,1.0,98.5,79.99,21603.0,40.0,5.113780493449983,10.16136647687821,5.608017404990048,43.87851455816322,99.61931213257418,0.27736888395130305
"Buckingham County, Virginia",Buckingham,Virginia,VA,17148.0,4.2,12.1,17.1,14.8,22.3,38.8,59.9,3.0,99.7,58.73,13946.0,45.0,4.294349634303744,10.160978058224583,6.229743295568622,31.47814211960419,38.9591280653951,0.4111573210956547
"Campbell County, Virginia",Campbell,Virginia,VA,54885.0,3.1,9.8,11.8,10.1,18.6,27.0,71.8,3.0,64.7,61.16,36514.0,65.0,4.089335597305143,10.635482280769022,4.856849427616805,38.99941720983732,68.35914991510106,0.3811140932245166
"Caroline County, Virginia",Caroline,Virginia,VA,30725.0,3.2,7.0,8.3,9.9,15.9,29.5,69.2,2.0,84.6,66.99,32035.0,39.99,4.519213360387077,10.537318557827376,4.697643202746995,52.0513528952708,69.27872639300764,0.4956453878570313
"Carroll County, Virginia",Carroll,Virginia,VA,29791.0,3.6,11.9,15.0,11.4,24.3,34.3,65.2,4.0,20.1,65.0,23665.0,45.95,3.774899640819776,12.37135009507712,6.201817029368265,27.62718402704416,68.21812803718572,0.4014789773927741
"Charles City County, Virginia",Charles City,Virginia,VA,6963.0,3.4,9.1,13.1,10.6,22.6,38.3,59.8,3.0,99.6,74.98,5128.0,79.99,3.0,9.0,4.0,8.29,100.0,0.0
"Charlotte County, Virginia",Charlotte,Virginia,VA,11880.0,3.5,13.6,24.1,16.6,32.8,43.4,54.0,3.0,97.7,70.0,11612.0,65.0,3.5008611780916294,10.45478815018946,4.9920771615570105,6.418240613158802,48.309851877368246,0.9999999999999999
"Chesterfield County, Virginia",Chesterfield,Virginia,VA,352802.0,2.7,7.6,7.1,6.4,6.2,10.6,89.1,1.0,54.8,62.5,310272.0,39.99,3.985490150577558,9.054178269389439,3.992745075288779,132.40826284679247,98.22538933580857,0.06338309612211221
"Clarke County, Virginia",Clarke,Virginia,VA,14619.0,2.5,14.2,10.0,4.2,12.3,25.4,74.5,1.0,97.4,62.5,14425.0,79.99,2.9468284228769495,10.918405545927207,4.01948006932409,24.164778509532063,100.0,0.19646447140381285
"Craig County, Virginia",Craig,Virginia,VA,5131.0,3.2,3.9,8.5,12.4,19.6,28.9,67.7,1.0,69.1,39.99,4261.0,59.95,4.0,11.0,5.0,13.79,72.0,0.0
"Culpeper County, Virginia",Culpeper,Virginia,VA,52605.0,2.6,9.4,8.2,9.5,13.0,19.6,79.1,2.0,96.9,66.99,50309.0,39.99,3.362956926196108,10.397006499831045,5.745015802341529,82.2092013357451,97.4983203800513,0.3749826074857382
"Cumberland County, Virginia",Cumberland,Virginia,VA,9932.0,3.0,13.8,19.4,20.6,22.5,40.4,58.5,3.0,98.3,106.13,6074.0,,2.302107342772473,7.836845571287455,2.767369114257491,36.00652123806388,0.767369114257491,0.23263088574250906
"Dickenson County, Virginia",Dickenson,Virginia,VA,14318.0,4.9,9.6,24.3,22.1,27.9,39.3,60.0,4.0,99.2,60.24,14027.0,45.95,4.683182433877522,10.08084408640479,6.019106009838169,40.91006202324089,97.75040992371855,0.4998217722962857
"Dinwiddie County, Virginia",Dinwiddie,Virginia,VA,28544.0,3.3,9.8,12.8,12.6,17.5,28.8,70.3,2.0,70.9,66.49,34031.0,39.99,3.4308424671622926,8.461726073286123,3.454556139990009,73.22380182774528,66.12091916194059,0.22435426522876203
"Essex County, Virginia",Essex,Virginia,VA,10953.0,3.5,8.6,13.7,12.5,22.4,41.2,57.4,4.0,64.1,61.47,9509.0,39.99,2.6773582921442842,9.41003260069408,3.94468398359449,21.821920286044797,83.43022399831737,0.29498369965296034
"Fairfax County, Virginia",Fairfax County,Virginia,VA,1147532.0,2.3,8.6,6.2,3.9,3.3,6.7,93.0,5.0,85.0,79.99,1106511.0,39.99,4.73872830907239,11.00333661391527,5.190506917689928,135.10608977226616,98.73283772145058,0.8996340750340485
"Fauquier County, Virginia",Fauquier,Virginia,VA,71222.0,2.4,7.9,6.1,4.2,7.8,12.5,86.9,2.0,100.0,74.99,64317.0,39.99,3.0629227109473383,11.184259216070402,5.953760281107639,50.73633767122222,99.99999999999999,0.40569367352332975
"Floyd County, Virginia",Floyd,Virginia,VA,15749.0,2.6,6.8,11.4,8.5,22.9,29.1,70.7,5.0,82.2,62.65,13418.0,49.95,3.566999552839469,10.566999552839468,4.632061410046207,17.005710985243702,70.23036220002982,0.3282903562378894
"Fluvanna County, Virginia",Fluvanna,Virginia,VA,27270.0,2.3,7.2,4.9,2.4,6.6,13.9,85.6,2.0,82.4,63.99,24430.0,65.0,2.777200163733115,8.44568153909128,4.70167826442898,59.4528391322145,85.05059353254197,0.3695865738845681
"Franklin County, Virginia",Franklin County,Virginia,VA,56042.0,2.9,10.4,16.4,10.6,18.8,29.5,69.2,3.0,95.3,66.99,50255.0,65.0,3.486379464729878,11.1765595463138,6.321579942294298,35.228031837628095,87.7347527609193,0.47983285245249224
"Frederick County, Virginia",Frederick,Virginia,VA,89313.0,2.4,9.9,6.2,4.5,10.8,20.5,79.1,5.0,96.5,56.23,78294.0,39.99,3.9201343653408944,11.389608399111044,4.832145502848239,100.85072036171354,86.93685339872788,0.18177638133190283
"Giles County, Virginia",Giles,Virginia,VA,16720.0,3.3,8.9,11.3,7.4,21.5,25.7,73.4,1.0,73.4,54.98,13110.0,40.0,3.0975591151792523,11.352250190694127,4.331960335621663,33.8434462242563,90.19839816933639,0.5620900076277651
"Gloucester County, Virginia",Gloucester,Virginia,VA,37348.0,2.6,8.5,8.5,7.0,11.2,18.9,80.5,1.0,94.3,52.99,35089.0,65.99,3.0,8.60440593918322,3.60440593918322,73.29718316281455,96.32015731425804,0.0666875659038445
"Goochland County, Virginia",Goochland,Virginia,VA,23753.0,2.8,4.6,5.3,5.3,9.9,18.5,80.9,1.0,67.0,66.99,15986.0,79.99,2.6200425372200673,7.969911172275741,3.119416989866133,87.54478731389966,63.2721130989616,0.2965094457650444
"Grayson County, Virginia",Grayson,Virginia,VA,15550.0,2.9,11.4,20.6,13.2,25.7,34.9,64.4,6.0,74.7,58.73,11546.0,45.95,4.028494716785034,10.995929326173567,5.7121946994630175,15.750843582192969,99.19799064611122,0.4610254633639356
"Greene County, Virginia",Greene,Virginia,VA,19819.0,2.3,11.7,6.0,7.5,9.6,18.2,81.4,3.0,85.7,79.99,21967.0,79.99,2.468885145900669,9.7085628442664,6.197523558064369,78.48177948741294,99.87353757909592,0.5531934265033914
"Greensville County, Virginia",Greensville,Virginia,VA,11336.0,3.4,11.7,16.7,18.7,21.6,37.4,61.9,1.0,28.6,74.99,19151.0,45.0,5.428489373923033,11.31418724870764,5.542791499138427,49.95113727742677,47.82768523836876,0.11430212521539346
"Halifax County, Virginia",Halifax,Virginia,VA,33911.0,3.9,9.5,15.1,12.9,32.2,43.6,55.2,5.0,52.8,65.24,31981.0,45.0,3.405522028704543,10.422125637097027,6.328914042712861,56.51988712047779,74.10631312341704,0.4004877896250899
"Hanover County, Virginia",Hanover,Virginia,VA,107766.0,2.4,5.1,5.6,4.3,7.3,14.0,85.5,2.0,97.8,60.49,94254.0,39.99,3.8375771850531546,8.858287181445881,3.9125554353130902,71.1884714707068,88.09060623421817,0.16242281494684574
"Henrico County, Virginia",Henrico,Virginia,VA,330818.0,2.8,8.3,10.0,7.6,8.5,14.3,85.4,4.0,90.1,66.99,337935.0,39.99,4.235536419725687,9.338174501013507,4.243721425717963,122.61557382336838,98.22694896947638,0.11869442348380607
"Henry County, Virginia",Henry,Virginia,VA,50557.0,3.3,11.6,20.3,18.8,21.2,32.0,67.2,2.0,92.2,62.47,70885.0,45.0,3.5905762855329058,9.800465542780561,6.148141355717007,57.031814347182056,94.67230020455668,0.2335049728433378
"Highland County, Virginia",Highland,Virginia,VA,2190.0,2.7,9.0,12.3,6.5,20.1,25.7,73.6,2.0,99.1,68.99,2221.0,54.0,3.488068437640702,8.488068437640704,4.172895092300766,6.842597928860874,62.23502926609635,0.7469608284556506
"Isle of Wight County, Virginia",Isle of Wight,Virginia,VA,37109.0,2.8,7.3,10.0,10.9,12.4,24.1,75.1,3.0,96.5,64.99,48104.0,39.99,3.3972642607683357,8.397264260768337,3.4304423748544823,40.540519707300845,86.80431980708464,0.1453309496091801
"James City County, Virginia",James City,Virginia,VA,76523.0,2.7,6.7,7.8,4.2,6.3,13.8,85.9,1.0,0.6,67.47,91218.0,39.99,4.932962792431318,10.441305444100943,5.441305444100944,87.61048521125215,92.94994408998224,0.0
"King and Queen County, Virginia",King and Queen,Virginia,VA,7025.0,2.8,12.3,16.5,9.2,25.5,41.1,57.0,1.0,98.6,67.49,6656.0,39.99,1.4616887019230769,7.8739483173076925,3.206129807692308,3.5127238581730773,19.797776442307693,0.46769831730769235
"King George County, Virginia",King George,Virginia,VA,26836.0,2.6,5.6,5.7,8.7,6.8,13.3,86.0,2.0,85.7,63.66,23603.0,39.99,4.949243740202517,12.898487480405034,5.923865610303775,67.486809727577,94.07613438969624,0.025378129898741685
"King William County, Virginia",King William,Virginia,VA,17148.0,2.7,6.9,10.1,6.7,14.1,28.6,70.2,3.0,96.3,66.99,15928.0,39.99,3.142579105976896,9.081303365143144,3.203854846810648,21.921788674033152,53.08933952787544,0.6593420391762933
"Lancaster County, Virginia",Lancaster,Virginia,VA,10603.0,4.3,10.5,9.2,9.5,17.6,27.1,72.0,1.0,17.7,52.99,12336.0,39.99,3.3513294422827493,10.35132944228275,3.7573767833981844,31.775024319066148,75.81355382619974,0.5539072632944229
"Lee County, Virginia",Lee,Virginia,VA,23423.0,4.1,13.2,24.0,24.6,29.7,51.0,48.2,3.0,92.2,58.32,23699.0,45.95,3.954386261023672,8.438963669353138,4.656525591797122,32.32779568758176,89.28321870121101,0.38706274526351325
"Loudoun County, Virginia",Loudoun,Virginia,VA,413538.0,2.3,6.2,3.7,2.8,3.0,6.1,93.7,1.0,20.8,65.99,310009.0,39.99,4.199571625339909,11.560593402127035,5.895912699308731,155.9313055427423,100.0,0.1188062282062779
"Louisa County, Virginia",Louisa,Virginia,VA,37591.0,2.7,11.0,12.3,11.7,13.7,24.2,74.5,1.0,70.3,61.99,32614.0,79.99,4.276384374808365,11.78282332740541,6.113325565707979,28.810049978536828,67.00174771570491,0.610780646348194
"Lunenburg County, Virginia",Lunenburg,Virginia,VA,12196.0,3.2,13.3,17.9,17.3,32.3,41.8,56.4,3.0,89.6,79.99,9273.0,65.0,3.5404939070419497,9.0,4.45950609295805,56.599429526582554,40.378518278874154,0.0
"Madison County, Virginia",Madison,Virginia,VA,13261.0,2.2,12.6,8.3,9.7,16.2,28.7,68.9,4.0,99.9,70.0,21328.0,79.99,2.6942985746436605,11.135643285821455,5.882830082520631,66.4504857464366,96.48096399099774,0.4369842460615153
"Mathews County, Virginia",Mathews,Virginia,VA,8834.0,2.9,10.0,10.8,8.9,16.0,27.9,70.5,4.0,96.4,68.19,9493.0,39.99,2.42052038344043,9.236068682186875,3.1976192984304226,42.78437480248605,93.76034973138101,0.2272200568840198
"Mecklenburg County, Virginia",Mecklenburg,Virginia,VA,30587.0,4.0,11.7,18.9,12.8,30.6,41.8,56.2,4.0,36.3,79.99,32122.0,45.0,3.7492372828591,10.206929830023038,4.679503144262499,85.37868688126518,51.69843098188158,0.29795778594109956
"Middlesex County, Virginia",Middlesex,Virginia,VA,10582.0,2.6,8.9,8.4,10.6,18.5,34.4,64.7,4.0,30.6,70.0,11129.0,39.99,3.313954533201545,10.600593045197233,3.692335340102435,45.85312157426543,82.31548207386109,0.5884625752538413
"Montgomery County, Virginia",Montgomery,Virginia,VA,98535.0,2.8,6.4,24.3,6.6,8.0,14.0,85.8,1.0,89.7,63.48,115059.0,45.95,5.977915678043438,14.377171711904326,5.323677417672672,48.73280221451603,91.48940108987564,0.25668570037980515
"Nelson County, Virginia",Nelson,Virginia,VA,14930.0,2.8,11.4,12.4,10.7,15.3,33.4,64.8,1.0,52.7,79.99,18426.0,33.99,3.785737544773689,11.25089547378704,5.3013676326929335,27.709629328123306,91.63122761315533,0.8967762943666557
"New Kent County, Virginia",New Kent,Virginia,VA,23091.0,2.4,5.7,4.8,5.8,8.1,19.3,79.5,2.0,98.3,66.99,19745.0,39.99,4.005115219042795,9.516080020258293,4.428513547733603,76.66807039756901,84.80273486958723,0.0
"Northampton County, Virginia",Northampton,Virginia,VA,11710.0,4.4,13.1,19.1,15.9,21.1,32.9,66.5,2.0,99.9,67.49,11327.0,59.99,4.902004061092963,12.392336894146732,5.931226273505783,19.621213030811337,74.1008210470557,0.27465348282863955
"Northumberland County, Virginia",Northumberland,Virginia,VA,12095.0,4.3,10.5,13.9,6.5,15.7,26.5,73.1,3.0,99.2,79.99,11516.0,39.99,2.9154220215352558,8.915422021535255,3.6545675581799237,49.14239145536644,85.06825286557833,0.2242966307745745
"Nottoway County, Virginia",Nottoway,Virginia,VA,15232.0,2.8,11.5,20.2,26.4,25.3,34.9,64.3,1.0,91.9,52.99,16689.0,65.0,3.6377254478998142,10.432260770567439,5.773203906764936,20.150396668464257,50.99814248906465,0.5677392294325603
"Orange County, Virginia",Orange,Virginia,VA,37051.0,3.0,10.0,8.6,7.5,11.3,23.8,75.6,5.0,50.4,59.0,18480.0,39.99,3.6143939393939393,9.625595238095237,4.674458874458874,10.238135822510822,81.30156926406926,0.27667748917748913
"Page County, Virginia",Page,Virginia,VA,23902.0,3.8,12.5,18.3,13.8,24.8,35.2,63.2,2.0,87.2,61.99,23612.0,79.99,3.196256140945282,10.18168727765543,5.944011519566322,141.62754955107573,99.38302558021346,0.04141961714382517
"Patrick County, Virginia",Patrick,Virginia,VA,17608.0,3.5,11.8,18.7,15.0,26.1,34.8,63.7,2.0,90.0,60.11,17696.0,49.95,3.995253164556962,9.517066003616636,5.375678119349006,15.928887884267631,34.71547242314648,0.46185578661844484
"Pittsylvania County, Virginia",Pittsylvania,Virginia,VA,60354.0,3.4,9.7,15.6,14.6,21.1,32.6,66.2,6.0,38.2,54.72,41170.0,45.0,4.906339567646344,12.190429924702453,5.4494777750789405,47.57862496963809,59.072649987855236,0.5378188000971582
"Powhatan County, Virginia",Powhatan,Virginia,VA,29652.0,2.5,6.3,5.3,3.0,5.8,12.3,87.1,2.0,79.8,66.99,27133.0,39.99,3.8003906681900266,8.800390668190026,3.900195334095013,89.76747871595474,78.41093870932075,0.0
"Prince Edward County, Virginia",Prince Edward,Virginia,VA,22802.0,3.8,9.3,19.9,12.7,22.2,33.2,66.0,2.0,98.1,66.99,30400.0,65.0,5.725756578947367,12.794013157894737,6.111776315789475,37.39238289473684,65.38825657894735,0.31934210526315787
"Prince George County, Virginia",Prince George,Virginia,VA,38353.0,3.4,7.3,9.3,7.5,10.7,20.2,79.4,2.0,95.9,66.99,22668.0,39.99,4.828215987294865,9.828215987294866,4.893991529910005,77.96554923239809,88.53930651138168,0.06577554261514029
"Prince William County, Virginia",Prince William,Virginia,VA,470335.0,2.5,11.4,6.8,5.3,3.3,6.6,93.1,3.0,71.5,73.19,412439.0,39.99,4.226086766770358,10.546000741927896,4.550672947999582,162.1143147956425,99.48277927160136,0.06150000363690146
"Pulaski County, Virginia",Pulaski,Virginia,VA,34027.0,3.4,7.3,13.4,12.4,19.3,32.1,66.7,1.0,81.9,61.99,29614.0,45.95,4.210339704193962,13.145134058215708,5.6982170594988855,90.40071351387856,97.60366718443979,0.13318025258323765
"Rappahannock County, Virginia",Rappahannock,Virginia,VA,7370.0,2.5,13.3,8.9,4.8,14.7,25.3,73.7,3.0,97.6,79.99,5486.0,79.99,3.2790740065621584,10.681370761939483,6.299307327743346,89.58326467371491,93.2074371126504,0.6715275246080934
